"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 15:42:14.704","3,89","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.705","-2,32","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.706","-5,23","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.707","-7,87","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.708","-10,91","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.709","-13,94","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.710","-16,32","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.711","-18,70","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.712","-20,94","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.713","-23,45","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.714","-26,36","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.715","-31,91","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.716","-34,95","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.717","-38,12","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.718","-40,76","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.719","-43,14","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.720","-45,51","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.721","-48,15","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.722","-51,32","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.723","-54,63","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.724","-57,53","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.725","-60,97","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.726","-58,46","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.727","-54,63","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.728","-51,19","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.729","-48,02","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.730","-45,25","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.731","-41,95","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.732","-38,91","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.733","-35,87","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.734","-32,17","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.735","-28,21","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.736","-24,64","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.737","-17,77","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.738","-15,00","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.739","-11,70","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.740","-8,53","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.741","-5,75","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.742","-2,45","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.743","0,85","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.744","4,02","0,00001","-3,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.745","6,93","0,00001","2,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.746","9,70","0,00001","8,84","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.747","14,98","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.748","17,62","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.749","20,13","0,00001","23,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.750","22,12","0,00001","27,17","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.751","24,36","0,00001","31,10","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.752","27,00","0,00001","35,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.753","30,31","0,00001","39,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.754","33,74","0,00001","44,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.755","36,91","0,00001","49,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.756","39,82","0,00001","53,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.757","42,06","0,00001","57,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.758","47,34","0,00001","69,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.759","48,53","0,00001","74,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.760","50,51","0,00001","81,84","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.761","53,55","0,00001","89,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.762","57,65","0,00001","97,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.763","61,61","0,00001","107,04","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.764","60,95","0,00001","97,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.765","57,65","0,00001","81,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.766","53,55","0,00001","67,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.767","50,51","0,00001","54,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.768","42,46","0,00001","31,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.769","39,02","0,00001","21,28","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.770","36,65","0,00001","12,12","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.771","33,74","0,00001","5,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.772","30,70","0,00001","0,99","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.773","27,40","0,00001","-2,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.774","23,70","0,00001","-5,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.775","20,40","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.776","16,83","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.777","13,13","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.778","10,23","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.779","4,55","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.780","1,51","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.781","-1,53","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.782","-4,43","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.783","-7,34","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.784","-9,85","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.785","-13,55","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.786","-15,79","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.787","-18,44","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.788","-20,68","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.789","-25,57","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.790","-28,47","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.791","-31,51","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.792","-34,02","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.793","-37,59","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.794","-40,10","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.795","-42,74","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.796","-45,12","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.797","-47,76","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.798","-50,53","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.799","-53,83","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.800","-60,04","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.801","-62,42","0,00001","-28,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.802","-59,25","0,00001","-27,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.803","-55,42","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.804","-51,85","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.805","-48,82","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.806","-45,91","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.807","-42,48","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.808","-39,30","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.809","-36,66","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.810","-29,27","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.811","-25,44","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.812","-21,87","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.813","-18,57","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.814","-15,53","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.815","-12,49","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.816","-8,92","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.817","-6,42","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.818","-3,11","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.819","0,06","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.820","3,36","0,00001","-6,21","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.821","9,17","0,00001","6,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.822","12,08","0,00001","11,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.823","14,59","0,00001","16,04","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.824","16,83","0,00001","18,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.825","19,61","0,00001","22,26","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.826","21,72","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.827","23,97","0,00001","30,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.828","26,34","0,00001","35,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.829","29,64","0,00001","39,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.830","33,21","0,00001","44,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.831","39,29","0,00001","53,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.832","41,27","0,00001","57,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.833","44,31","0,00001","62,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.834","46,95","0,00001","68,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.835","47,87","0,00001","73,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.836","49,99","0,00001","80,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.837","53,02","0,00001","87,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.838","56,99","0,00001","94,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.839","60,95","0,00001","104,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.840","61,61","0,00001","101,15","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.841","58,57","0,00001","83,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.842","51,18","0,00001","56,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.843","46,82","0,00001","45,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.844","43,38","0,00001","34,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.845","39,95","0,00001","23,90","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.846","37,31","0,00001","14,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.847","34,40","0,00001","8,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.848","31,36","0,00001","3,28","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.849","28,06","0,00001","-0,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.850","24,36","0,00001","-4,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.851","21,19","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.852","13,93","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.853","10,76","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.854","7,85","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.855","5,08","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.856","2,30","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.857","-0,87","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.858","-3,91","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.859","-6,81","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.860","-9,45","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.861","-13,02","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.862","-15,00","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.863","-19,89","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.864","-22,27","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.865","-25,04","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.866","-27,95","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.867","-30,72","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.868","-33,76","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.869","-36,93","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.870","-39,57","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.871","-41,81","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.872","-44,19","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.873","-50,00","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.874","-53,31","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.875","-56,21","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.876","-59,65","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.877","-62,29","0,00001","-29,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.878","-59,91","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.879","-56,34","0,00001","-27,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.880","-52,51","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.881","-49,34","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.882","-46,44","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.883","-43,27","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.884","-37,19","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.885","-33,76","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.886","-29,93","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.887","-26,10","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.888","-22,79","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.889","-19,36","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.890","-16,19","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.891","-13,02","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.892","-9,98","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.893","-7,21","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.894","-0,60","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.895","2,83","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.896","5,87","0,00001","-1,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.897","8,51","0,00001","5,24","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.898","11,42","0,00001","10,48","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.899","13,79","0,00001","14,08","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.900","16,57","0,00001","17,35","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.901","19,08","0,00001","22,26","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.902","20,93","0,00001","26,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.903","23,30","0,00001","31,10","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.904","25,81","0,00001","35,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.905","32,55","0,00001","44,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.906","35,46","0,00001","48,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.907","38,76","0,00001","52,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.908","40,74","0,00001","56,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.909","44,04","0,00001","61,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.910","45,63","0,00001","65,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.911","47,21","0,00001","71,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.912","49,33","0,00001","77,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.913","52,63","0,00001","84,46","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.914","56,59","0,00001","92,64","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.915","62,40","0,00001","106,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.916","58,84","0,00001","87,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.917","55,27","0,00001","72,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.918","51,84","0,00001","59,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.919","47,08","0,00001","48,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.920","43,78","0,00001","37,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.921","40,61","0,00001","26,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.922","38,23","0,00001","18,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.923","35,59","0,00001","11,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.924","32,15","0,00001","5,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.925","28,46","0,00001","0,33","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.926","22,12","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.927","17,89","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.928","14,85","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.929","11,55","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.930","8,78","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.931","5,87","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.932","2,83","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.933","-0,21","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.934","-3,64","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.935","-6,02","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.936","-12,09","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.937","-14,60","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.938","-16,85","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.939","-19,23","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.940","-21,61","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.941","-24,51","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.942","-27,55","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.943","-30,32","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.944","-33,36","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.945","-36,13","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.946","-38,78","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.947","-43,66","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.948","-46,44","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.949","-49,61","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.950","-52,65","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.951","-55,82","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.952","-59,38","0,00001","-27,82","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.953","-61,63","0,00001","-29,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.954","-60,17","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.955","-56,61","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.956","-53,17","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.957","-50,27","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.958","-43,93","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:14.959","-41,42","0,00001","-19,63","0,00001","0,00","0,00001"
